Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6392310,5418746,280920,335288,188457,16112,152787
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US04,04,Arizona,948145,857820,20375,37449,8124,2475,21902
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2277761,1876228,114934,132833,93124,4976,55666
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US04,04,Arizona,3225906,2734048,135309,170282,101248,7451,77568
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US04,04,Arizona,956878,864120,19786,40287,7996,2518,22171
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2229215,1834175,127444,126070,80884,6241,54401
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US04,04,Arizona,3186093,2698295,147230,166357,88880,8759,76572
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1905023,1721940,40161,77736,16120,4993,44073
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4506976,3710403,242378,258903,174008,11217,110067
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6411999,5432343,282539,336639,190128,16210,154140
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US04,04,Arizona,963194,870604,20750,38324,8275,2540,22701
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2292261,1880298,118040,134342,96807,5074,57700
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US04,04,Arizona,3255455,2750902,138790,172666,105082,7614,80401
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US04,04,Arizona,972908,877794,20177,41226,8180,2554,22977
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2244504,1838867,131127,127712,83946,6312,56540
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US04,04,Arizona,3217412,2716661,151304,168938,92126,8866,79517
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1936102,1748398,40927,79550,16455,5094,45678
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4536765,3719165,249167,262054,180753,11386,114240
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6472867,5467563,290094,341604,197208,16480,159918
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US04,04,Arizona,982335,887119,21207,39473,8434,2577,23525
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2315854,1891553,122122,136367,100750,5163,59899
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US04,04,Arizona,3298189,2778672,143329,175840,109184,7740,83424
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US04,04,Arizona,992286,894205,20659,42475,8385,2644,23918
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2265761,1848253,135249,129582,87418,6452,58807
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US04,04,Arizona,3258047,2742458,155908,172057,95803,9096,82725
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1974621,1781324,41866,81948,16819,5221,47443
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4581615,3739806,257371,265949,188168,11615,118706
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6556236,5521130,299237,347897,204987,16836,166149
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US04,04,Arizona,1002084,904307,21847,40289,8552,2660,24429
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2336769,1900371,125738,137979,104796,5357,62528
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US04,04,Arizona,3338853,2804678,147585,178268,113348,8017,86957
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US04,04,Arizona,1010856,910229,21355,43331,8519,2712,24710
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2285288,1856708,139025,130729,91105,6580,61141
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US04,04,Arizona,3296144,2766937,160380,174060,99624,9292,85851
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,2012940,1814536,43202,83620,17071,5372,49139
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4622057,3757079,264763,268708,195901,11937,123669
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6634997,5571615,307965,352328,212972,17309,172808
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US04,04,Arizona,1023714,923163,22538,41144,8819,2730,25320
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2363923,1914451,130026,139736,108918,5508,65284
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US04,04,Arizona,3387637,2837614,152564,180880,117737,8238,90604
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US04,04,Arizona,1032741,929110,22202,44265,8812,2819,25533
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2311106,1869598,143436,132527,94798,6683,64064
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US04,04,Arizona,3343847,2798708,165638,176792,103610,9502,89597
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,2056455,1852273,44740,85409,17631,5549,50853
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4675029,3784049,273462,272263,203716,12191,129348
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6731484,5636322,318202,357672,221347,17740,180201
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US05,05,Arkansas,86797,77693,2958,2683,678,427,2358
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US05,05,Arkansas,1397484,1107462,235172,10335,19128,2750,22637
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US05,05,Arkansas,1484281,1185155,238130,13018,19806,3177,24995
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US05,05,Arkansas,99253,88994,3200,3157,773,618,2511
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US05,05,Arkansas,1332384,1068254,212691,9959,16958,2890,21632
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US05,05,Arkansas,1431637,1157248,215891,13116,17731,3508,24143
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US05,05,Arkansas,186050,166687,6158,5840,1451,1045,4869
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,05,Arkansas,2729868,2175716,447863,20294,36086,5640,44269
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US05,05,Arkansas,2915918,2342403,454021,26134,37537,6685,49138
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US05,05,Arkansas,86797,77693,2958,2683,678,427,2358
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US05,05,Arkansas,1397504,1107470,235186,10333,19128,2750,22637
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US05,05,Arkansas,1484301,1185163,238144,13016,19806,3177,24995
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US05,05,Arkansas,99253,88994,3200,3157,773,618,2511
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US05,05,Arkansas,1332404,1068260,212705,9959,16958,2890,21632
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US05,05,Arkansas,1431657,1157254,215905,13116,17731,3508,24143
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US05,05,Arkansas,186050,166687,6158,5840,1451,1045,4869
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,05,Arkansas,2729908,2175730,447891,20292,36086,5640,44269
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US05,05,Arkansas,2915958,2342417,454049,26132,37537,6685,49138
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US05,05,Arkansas,87516,78363,2977,2707,681,433,2355
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US05,05,Arkansas,1399966,1108753,235809,10385,19336,2796,22887
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US05,05,Arkansas,1487482,1187116,238786,13092,20017,3229,25242
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US05,05,Arkansas,99923,89632,3220,3173,765,616,2517
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US05,05,Arkansas,1334892,1069621,213301,10018,17160,2947,21845
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US05,05,Arkansas,1434815,1159253,216521,13191,17925,3563,24362
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US05,05,Arkansas,187439,167995,6197,5880,1446,1049,4872
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,05,Arkansas,2734858,2178374,449110,20403,36496,5743,44732
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US05,05,Arkansas,2922297,2346369,455307,26283,37942,6792,49604
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US05,05,Arkansas,90266,80975,2967,2768,664,444,2448
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US05,05,Arkansas,1405120,1110757,236770,10561,20249,3000,23783
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US05,05,Arkansas,1495386,1191732,239737,13329,20913,3444,26231
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US05,05,Arkansas,102790,92317,3316,3219,756,602,2580
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US05,05,Arkansas,1340254,1071797,214327,10248,18104,3119,22659
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US05,05,Arkansas,1443044,1164114,217643,13467,18860,3721,25239
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US05,05,Arkansas,193056,173292,6283,5987,1420,1046,5028
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,05,Arkansas,2745374,2182554,451097,20809,38353,6119,46442
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US05,05,Arkansas,2938430,2355846,457380,26796,39773,7165,51470
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US05,05,Arkansas,93142,83535,3078,2904,659,460,2506
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US05,05,Arkansas,1407629,1110362,237443,10791,21089,3191,24753
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US05,05,Arkansas,1500771,1193897,240521,13695,21748,3651,27259
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US05,05,Arkansas,105793,95042,3437,3293,728,600,2693
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US05,05,Arkansas,1342736,1071497,214851,10515,19015,3278,23580
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US05,05,Arkansas,1448529,1166539,218288,13808,19743,3878,26273
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US05,05,Arkansas,198935,178577,6515,6197,1387,1060,5199
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,05,Arkansas,2750365,2181859,452294,21306,40104,6469,48333
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US05,05,Arkansas,2949300,2360436,458809,27503,41491,7529,53532
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US05,05,Arkansas,95667,85754,3166,3023,683,461,2580
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US05,05,Arkansas,1409917,1109289,238635,10966,21885,3441,25701
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US05,05,Arkansas,1505584,1195043,241801,13989,22568,3902,28281
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US05,05,Arkansas,108274,97229,3563,3371,761,586,2764
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US05,05,Arkansas,1344907,1070464,215958,10691,19626,3563,24605
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US05,05,Arkansas,1453181,1167693,219521,14062,20387,4149,27369
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US05,05,Arkansas,203941,182983,6729,6394,1444,1047,5344
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,05,Arkansas,2754824,2179753,454593,21657,41511,7004,50306
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US05,05,Arkansas,2958765,2362736,461322,28051,42955,8051,55650
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US05,05,Arkansas,98107,87862,3229,3143,708,479,2686
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US05,05,Arkansas,1410946,1107527,239418,11220,22587,3735,26459
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US05,05,Arkansas,1509053,1195389,242647,14363,23295,4214,29145
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US05,05,Arkansas,110714,99371,3678,3447,778,587,2853
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US05,05,Arkansas,1346602,1069372,217035,10879,20120,3832,25364
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US05,05,Arkansas,1457316,1168743,220713,14326,20898,4419,28217
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US05,05,Arkansas,208821,187233,6907,6590,1486,1066,5539
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US05,05,Arkansas,2757548,2176899,456453,22099,42707,7567,51823
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US05,05,Arkansas,2966369,2364132,463360,28689,44193,8633,57362
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US06,06,California,6933591,6232080,153457,222019,111738,24279,190018
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US06,06,California,11802535,7546255,1106399,82967,2536484,66894,463536
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US06,06,California,18736126,13778335,1259856,304986,2648222,91173,653554
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US06,06,California,7080128,6375672,146012,235654,109553,24467,188770
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US06,06,California,11437702,7482396,1080681,81467,2280348,65791,447019
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US06,06,California,18517830,13858068,1226693,317121,2389901,90258,635789
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US06,06,California,14013719,12607752,299469,457673,221291,48746,378788
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,06,California,23240237,15028651,2187080,164434,4816832,132685,910555
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US06,06,California,37253956,27636403,2486549,622107,5038123,181431,1289343
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US06,06,California,6933619,6232107,153457,222020,111738,24279,190018
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US06,06,California,11802751,7546386,1106465,82969,2536496,66897,463538
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US06,06,California,18736370,13778493,1259922,304989,2648234,91176,653556
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US06,06,California,7080239,6375779,146012,235654,109554,24468,188772
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US06,06,California,11437894,7482499,1080752,81467,2280359,65798,447019
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US06,06,California,18518133,13858278,1226764,317121,2389913,90266,635791
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US06,06,California,14013858,12607886,299469,457674,221292,48747,378790
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,06,California,23240645,15028885,2187217,164436,4816855,132695,910557
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US06,06,California,37254503,27636771,2486686,622110,5038147,181442,1289347
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US06,06,California,6964150,6259895,153813,222636,112118,24355,191333
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US06,06,California,11817338,7542206,1107027,83058,2551465,67197,466385
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US06,06,California,18781488,13802101,1260840,305694,2663583,91552,657718
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US06,06,California,7105136,6397864,146364,236272,109965,24543,190128
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US06,06,California,11449387,7478466,1079939,81489,2293418,66021,450054
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US06,06,California,18554523,13876330,1226303,317761,2403383,90564,640182
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US06,06,California,14069286,12657759,300177,458908,222083,48898,381461
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US06,06,California,23266725,15020672,2186966,164547,4844883,133218,916439
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US06,06,California,37336011,27678431,2487143,623455,5066966,182116,1297900
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US06,06,California,7093325,6378601,155814,224483,113280,24582,196565
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US06,06,California,11876622,7524085,1110427,83132,2612529,68336,478113
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US06,06,California,18969947,13902686,1266241,307615,2725809,92918,674678
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US06,06,California,7221246,6503812,148315,237679,111142,24957,195341
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US06,06,California,11510708,7469085,1083702,81464,2346428,67237,462792
